	contribution	tag	corpus	id_elf	count
659	1-24460	Pas de prêche en langue étrangère	"S'inspirer du Canada qui n'accepte sur son territoire que les immigrants qui ont des compétences pour travailler, une connaissance de la langue et de quoi vivre pour un an en attendant un emploi ! 	Évaluer l'impact de l'immigration est honnêtement difficile en raison du manque de statistiques. Pourquoi ?  	L'illégalité peut-elle ouvrir des droits ? 	Notre pays en crise favorise le communautarisme, des rancœurs et même du vandalisme, chez ceux qui profitent du système. ( voir les zones de non droit qui perdurent et se développent).  	Éviter que  les personnes, qui diffusent des idées liées aux extrémismes religieux (wahhabisme, salafisme), deviennent leader de leur groupe. ( on accepte un frère musulman turc à la tete du conseil musulman français)"	DC13	1
660	1-24460	Stop prosélytisme	"S'inspirer du Canada qui n'accepte sur son territoire que les immigrants qui ont des compétences pour travailler, une connaissance de la langue et de quoi vivre pour un an en attendant un emploi ! 	Évaluer l'impact de l'immigration est honnêtement difficile en raison du manque de statistiques. Pourquoi ?  	L'illégalité peut-elle ouvrir des droits ? 	Notre pays en crise favorise le communautarisme, des rancœurs et même du vandalisme, chez ceux qui profitent du système. ( voir les zones de non droit qui perdurent et se développent).  	Éviter que  les personnes, qui diffusent des idées liées aux extrémismes religieux (wahhabisme, salafisme), deviennent leader de leur groupe. ( on accepte un frère musulman turc à la tete du conseil musulman français)"	DC13	1
661	1-24487	Y Rien	RAS	DC13	3
662	1-24525	Aucun financement par l'Etat	Les religions doivent plus que jamais rester du domaine de la sphère privée. Chaque citoyen est autorisé à pratiquer une religion déclarée et organisée qui se doit de définir des principes théologiques en cohérence avec la constitution de la République française et ses lois. Aucune religion ne peut prétendre à être au-dessus des lois de la République, sinon elle se définie hors la loi et doit être à ce titre condamnée. Le prosélytisme publique doit être interdit et réprimé. Les religions on un droit de culte qui doit être équitable. Soit l'état subventionne de manière équitable chaque religion déclarée et conforme aux principe de la constitution de la République soit il n'y a aucune subvention pour aucune d'entre elles. exprimé sa religion de manière ostentatoire par des signes ou des paroles en dehors de la sphère privée ou les lieux de culte doit être interdit. seuls peuvent être acceptée des évènements en fonction du calendrier religieux accordés par les préfectures en fonction des accords entre l'état et les dites religions.	DC13	2
663	1-24525	Aucun signe ostentatoire (croix, voile, kippa...)	Les religions doivent plus que jamais rester du domaine de la sphère privée. Chaque citoyen est autorisé à pratiquer une religion déclarée et organisée qui se doit de définir des principes théologiques en cohérence avec la constitution de la République française et ses lois. Aucune religion ne peut prétendre à être au-dessus des lois de la République, sinon elle se définie hors la loi et doit être à ce titre condamnée. Le prosélytisme publique doit être interdit et réprimé. Les religions on un droit de culte qui doit être équitable. Soit l'état subventionne de manière équitable chaque religion déclarée et conforme aux principe de la constitution de la République soit il n'y a aucune subvention pour aucune d'entre elles. exprimé sa religion de manière ostentatoire par des signes ou des paroles en dehors de la sphère privée ou les lieux de culte doit être interdit. seuls peuvent être acceptée des évènements en fonction du calendrier religieux accordés par les préfectures en fonction des accords entre l'état et les dites religions.	DC13	5
664	1-24525	Garantir la liberté de culte	Les religions doivent plus que jamais rester du domaine de la sphère privée. Chaque citoyen est autorisé à pratiquer une religion déclarée et organisée qui se doit de définir des principes théologiques en cohérence avec la constitution de la République française et ses lois. Aucune religion ne peut prétendre à être au-dessus des lois de la République, sinon elle se définie hors la loi et doit être à ce titre condamnée. Le prosélytisme publique doit être interdit et réprimé. Les religions on un droit de culte qui doit être équitable. Soit l'état subventionne de manière équitable chaque religion déclarée et conforme aux principe de la constitution de la République soit il n'y a aucune subvention pour aucune d'entre elles. exprimé sa religion de manière ostentatoire par des signes ou des paroles en dehors de la sphère privée ou les lieux de culte doit être interdit. seuls peuvent être acceptée des évènements en fonction du calendrier religieux accordés par les préfectures en fonction des accords entre l'état et les dites religions.	DC13	5
665	1-24525	Laïcisation du calendrier	Les religions doivent plus que jamais rester du domaine de la sphère privée. Chaque citoyen est autorisé à pratiquer une religion déclarée et organisée qui se doit de définir des principes théologiques en cohérence avec la constitution de la République française et ses lois. Aucune religion ne peut prétendre à être au-dessus des lois de la République, sinon elle se définie hors la loi et doit être à ce titre condamnée. Le prosélytisme publique doit être interdit et réprimé. Les religions on un droit de culte qui doit être équitable. Soit l'état subventionne de manière équitable chaque religion déclarée et conforme aux principe de la constitution de la République soit il n'y a aucune subvention pour aucune d'entre elles. exprimé sa religion de manière ostentatoire par des signes ou des paroles en dehors de la sphère privée ou les lieux de culte doit être interdit. seuls peuvent être acceptée des évènements en fonction du calendrier religieux accordés par les préfectures en fonction des accords entre l'état et les dites religions.	DC13	1
666	1-24525	Loi de la République avant celles de la religion	Les religions doivent plus que jamais rester du domaine de la sphère privée. Chaque citoyen est autorisé à pratiquer une religion déclarée et organisée qui se doit de définir des principes théologiques en cohérence avec la constitution de la République française et ses lois. Aucune religion ne peut prétendre à être au-dessus des lois de la République, sinon elle se définie hors la loi et doit être à ce titre condamnée. Le prosélytisme publique doit être interdit et réprimé. Les religions on un droit de culte qui doit être équitable. Soit l'état subventionne de manière équitable chaque religion déclarée et conforme aux principe de la constitution de la République soit il n'y a aucune subvention pour aucune d'entre elles. exprimé sa religion de manière ostentatoire par des signes ou des paroles en dehors de la sphère privée ou les lieux de culte doit être interdit. seuls peuvent être acceptée des évènements en fonction du calendrier religieux accordés par les préfectures en fonction des accords entre l'état et les dites religions.	DC13	7
667	1-24525	Même traitement pour toutes les religions	Les religions doivent plus que jamais rester du domaine de la sphère privée. Chaque citoyen est autorisé à pratiquer une religion déclarée et organisée qui se doit de définir des principes théologiques en cohérence avec la constitution de la République française et ses lois. Aucune religion ne peut prétendre à être au-dessus des lois de la République, sinon elle se définie hors la loi et doit être à ce titre condamnée. Le prosélytisme publique doit être interdit et réprimé. Les religions on un droit de culte qui doit être équitable. Soit l'état subventionne de manière équitable chaque religion déclarée et conforme aux principe de la constitution de la République soit il n'y a aucune subvention pour aucune d'entre elles. exprimé sa religion de manière ostentatoire par des signes ou des paroles en dehors de la sphère privée ou les lieux de culte doit être interdit. seuls peuvent être acceptée des évènements en fonction du calendrier religieux accordés par les préfectures en fonction des accords entre l'état et les dites religions.	DC13	3
668	1-24525	Redonner un aspect privé à la religion	Les religions doivent plus que jamais rester du domaine de la sphère privée. Chaque citoyen est autorisé à pratiquer une religion déclarée et organisée qui se doit de définir des principes théologiques en cohérence avec la constitution de la République française et ses lois. Aucune religion ne peut prétendre à être au-dessus des lois de la République, sinon elle se définie hors la loi et doit être à ce titre condamnée. Le prosélytisme publique doit être interdit et réprimé. Les religions on un droit de culte qui doit être équitable. Soit l'état subventionne de manière équitable chaque religion déclarée et conforme aux principe de la constitution de la République soit il n'y a aucune subvention pour aucune d'entre elles. exprimé sa religion de manière ostentatoire par des signes ou des paroles en dehors de la sphère privée ou les lieux de culte doit être interdit. seuls peuvent être acceptée des évènements en fonction du calendrier religieux accordés par les préfectures en fonction des accords entre l'état et les dites religions.	DC13	6
669	1-24525	Stop prosélytisme	Les religions doivent plus que jamais rester du domaine de la sphère privée. Chaque citoyen est autorisé à pratiquer une religion déclarée et organisée qui se doit de définir des principes théologiques en cohérence avec la constitution de la République française et ses lois. Aucune religion ne peut prétendre à être au-dessus des lois de la République, sinon elle se définie hors la loi et doit être à ce titre condamnée. Le prosélytisme publique doit être interdit et réprimé. Les religions on un droit de culte qui doit être équitable. Soit l'état subventionne de manière équitable chaque religion déclarée et conforme aux principe de la constitution de la République soit il n'y a aucune subvention pour aucune d'entre elles. exprimé sa religion de manière ostentatoire par des signes ou des paroles en dehors de la sphère privée ou les lieux de culte doit être interdit. seuls peuvent être acceptée des évènements en fonction du calendrier religieux accordés par les préfectures en fonction des accords entre l'état et les dites religions.	DC13	4
670	1-24530	Application loi 1905	Rien, ce qui est en place est largement suffisant.	DC13	1
671	1-24530	Y Rien	Rien, ce qui est en place est largement suffisant.	DC13	2
