customer_id,question_name,answer,theme
21275,DC11,"Faites les sur les jours travaillés avec 1 droit d’aller voter pour les salariés et un temps imparti, ça fera bouger les gens!
Organisez des «tournées » de vote avec des bus aménagés d’urnes dans les villes!
Stop aux assignations de bureau de vote!
(Listing connectés interactifs a tous les bureaux de vote.)
Passage des bus comme ceux des dons du sang, au pied des grosses entreprises, des écoles, des ehpad, des hôpitaux, des cités, etc.",Démocratie et citoyenneté
21282,DC11,"Changer les institutions pour instaurer une vrai vie citoyenne, qui prendrait une part consistante dans nos vies si nous le souhaitons (par exemple, possibilité de s'inscrire sur une liste de citoyens souhaitant participer à différents tirages au sort afin d'intégrer diverses assemblées, instauration d'un congé citoyen pour cela, quota de citoyens dans chaque assemblée d'élus ..).
Organiser les votes autour de programmes factuels avec surveillance de leur application, et non autour de personnalités qui peuvent se dédire de leur campagne sans conséquence.",Démocratie et citoyenneté
21301,DC11,Faire des débats locaux dans chaque commune pour collectivités de communes.,Démocratie et citoyenneté
21307,DC11,Mettre en place le RIC,Démocratie et citoyenneté
21308,DC11,Permettre au gens de se représenter eux même lorsque aucun parti ne les représente,Démocratie et citoyenneté
21318,DC11,Il faudrait déjà que le citoyen se sente concerné par la politique pour qu'il vote. Je trouve que le monde politique reste inaccessible pour certaines catégories d'individus.,Démocratie et citoyenneté
21319,DC11,"Créer une obligation de vote stricte, ou les seuls exceptions acceptées serait une absence ou incapacité à se présenter aux urnes le jour des élections, et pour mieux associer les citoyens aux grandes décisions publiques, il faudrait faire plus de référendum, ou au moins un de temps en temps pour vérifier leurs accords sur les nouvelles lois et réformes",Démocratie et citoyenneté
21321,DC11,Obligation,Démocratie et citoyenneté
21326,DC11,"Plus de probité chez les élus, plus de présence aux assemblées, moins d'avantages pour eux et votes de nos élus connus des électeurs",Démocratie et citoyenneté
21333,DC11,Faire en sorte que les citoyens puissent s’exprimer pour des choix politiques qui engagent la vie locale.,Démocratie et citoyenneté
21344,DC11,"Il n'y a plus de confiance on ne vote plus car on en a marre d'être manipulés par des gens corrompus par les lobbying etc. On voudrait de véritables politiques avec des implications humaines en faveur du peuple. Des politiques à l'écoute pas qui font semblant. Les citoyens doivent pouvoir donner leur avis, s'impliquer, s'exprimer",Démocratie et citoyenneté
21349,DC11,"Que les politiques arrêtent leur langue de bois, qu' ils soient exemplaires et redonnent envie de croire en eux et à leur conviction.",Démocratie et citoyenneté
21352,DC11,Prendre en compte le vote blanc. Mettre en place des référendums à l’échelle locale et analyse à l’échelle nationale,Démocratie et citoyenneté
21361,DC11,"Je pense que cette idée du gd débat est une bonne chose
Et j'espère que nous en aurons une synthèse",Démocratie et citoyenneté
21369,DC11,Référendum,Démocratie et citoyenneté
21372,DC11,Il faut que les politiques tiennent les engagements pour lesquels ils ont été élu et cessent d’être dépendants des lobbyistes,Démocratie et citoyenneté
21373,DC11,Les sensibiliser à l'impact qu'ils peuvent avoir des le plus jeune âge. Leur permettre d'avoir un impact en prenant en compte la voit du peuple,Démocratie et citoyenneté
21380,DC11,Installer le RIC en toute matière,Démocratie et citoyenneté
21403,DC11,"Il faut développer le RIC référendum d'initiative citoyenne. Pour inciter à voter il faudrait des représentant politique intéressant, exemplaires, honnêtes, soucieux de respecter leur engagement (programme) comptabiliser le vote blanc,",Démocratie et citoyenneté
21407,DC11,"Mettre en place les élection le week end. Pouvoir avoir des congé payer pour aller voter.
Mieux présenter les candidats au élection et simplifier le système politique pour casser les barrière élue citoyen ce qui n'est pas la cas actuellement.",Démocratie et citoyenneté
21414,DC11,"Arrêter de voter toujours pour une élite, toujours pour les mêmes personnes qui sont dans les politiques depuis des décennies... ce qui implique le vote blanc ou l’abstention.... nous ne faisions pas une election de choix... mais une élection de barrage..",Démocratie et citoyenneté
21415,DC11,Que la sphère politique soit au service de nos intérêts et à ceux de la planète...pas un cours de récré de financiers. Que le mensonge soit pénalisé et tout le reste aussi...comme pour tous les autres citoyens. Réformer l économie des politiques...trop d intérêts a enfumer le peuple ( c est à celui qui aura la plus grosse...retraite ). Plus de transparence et de sanctions,Démocratie et citoyenneté
21422,DC11,"Il faudrait contabiliser les votes blancs afin que l'ensemble des choix possibles soient correctement pris en compte.
Autoriser le referendum d'initiative populaire.",Démocratie et citoyenneté
21438,DC11,"Pour qu'il n'y ait pas un si grand décalage entre les citoyens et les preneurs de décisions totalement abscons, il faudrait abolir les privilèges de ceux-ci, ainsi il y aurait beaucoup plus de diversité car tout le monde pourrait accéder à ces postes",Démocratie et citoyenneté
21439,DC11,"Expliquer à tout le monde que participer c'est choisir sont avenir, il faut aussi leurs donner le pouvoir de choisir, par référendum mais aussi avec les principes du ric, que chaque personne puisse proposer des lois et avec un nombre suffisant, on déclenche un référendum",Démocratie et citoyenneté
21454,DC11,"J'en sais rien, les citoyens ne s'impliquent pas tant qu'on ne tape pas dans leurs portefeuilles.",Démocratie et citoyenneté
21487,DC11,"Tout d'abord mieux considérer le vote blanc pour éviter les Je ne vote pas parce que c'est tous les mêmes"".",Démocratie et citoyenneté
21497,DC11,Prendre en compte le vote blanc,Démocratie et citoyenneté
21498,DC11,Instauration d'un vrai RIC en modifiant la constitution. Passage en 6eme République.,Démocratie et citoyenneté
21504,DC11,Arrêter de nous mettre en face de guignol dès qu'on parle de la politique,Démocratie et citoyenneté
21505,DC11,Référendum par internet après explications et temps de réflexion,Démocratie et citoyenneté
21518,DC11,"Avoir un état des lieux objectif de chaque décision, coûts, mise en place, impacts positifs et négatifs,  objectifs",Démocratie et citoyenneté
21532,DC11,"Obligation de vote 
Charte des élus sur leur programme et pour les gens en place un  compte rendue régulier de leur engagements",Démocratie et citoyenneté
21533,DC11,Simplement en arrêtant de prendre les électeurs pour des imbéciles. En les associant réellement a la vie politique par le biais de référendums.,Démocratie et citoyenneté
21549,DC11,Le respect des programmes,Démocratie et citoyenneté
21550,DC11,"Ceci commence à l'école où les élèves doivent être impliqué dans la vie de l'école et le vivre ensemble.
Idem a la majorite un service citoyen renforcerait ces comportements
Si les citoyens sont entendu ils auront envie de voter pour voir les résultats de leur effort",Démocratie et citoyenneté
21551,DC11,Vote obligatoire.,Démocratie et citoyenneté
21562,DC11,"Rendre le vote obligatoire, et modifier la manière dont les médias communiquent en période électorale (donner de la visibilité à tous les candidats, ne pas faire de bashing, être 100% impartiaux et objectifs), en parler à l'école.",Démocratie et citoyenneté
21576,DC11,"Pour associer les citoyens aux grandes orientations et à la décision publique, il faut instaurer le RIC sur tous les sujets, sauf sur les fondamentaux inscrits dans la Constitution de la Ve République.
Il faut rétablir le Septennat présidentiel.
Il faut rétablir les élections législatives à la proportionnelle intégrale (comme ce fut le cas en 1986).",Démocratie et citoyenneté
21578,DC11,"De vrais cours d'éducation civique pris au sérieux par les responsables éducatifs, les parents et la société civile. Associer le citoyen lambda à la décision c'est associer quelqu'un a priori non éduqué sur le sujet à une décision qui ne le concerne peut-être pas. Les pétitions permettent d'exprimer un désaccord éventuellement. De plus, une association citoyenne de personnes qualifiées qui se forme sur un sujet et dialogue avec les collectivités ou autre organe de décision permet d'associer le citoyen concerné et éclairé.",Démocratie et citoyenneté
21579,DC11,En ayant des meilleurs candidats,Démocratie et citoyenneté
21580,DC11,"Commencer par les éveiller au sujet politique (au sens large) dès le plus jeune âge. Les cours d'éducation civique sont très très loin d'être satisfaisant.
Un citoyen éveillé et au fait de son pouvoir participera de lui même à la vie politique du pays.",Démocratie et citoyenneté
21590,DC11,"Miser sur l'éducation civique des le plus jeune âge afin de faire comprendre l'importance du vote et la chance d'être électeur. 

Médiatiser davantage les programmes de chaque parti/liste/candidat en amont et rendre la chose compréhensible pour tous. C'est à dire en ôtant tous les coups de pub et les punchlines"" des figures politiques qui cherchent à faire du ""buzz"". En ôtant tous ces débats interminables, desquels l'on n'apprend rien car les gens ne se laissent pas parler sur le plateau.",Démocratie et citoyenneté
